Timestamp,Human readable date,Data,Context
1582280408569,2020-02-21 07:20:08,0.0,"b'{""data"":""9a196243acff8240000000""}'"
1582279506341,2020-02-21 07:05:06,0.0,"b'{""data"":""0080624369e38240000000""}'"
1582279254387,2020-02-21 07:00:54,0.0,"b'{""data"":""00000000049c8140020200""}'"
1582278633622,2020-02-21 06:50:33,0.0,"b'{""data"":""000062431cda8240000000""}'"
1582277730734,2020-02-21 06:35:30,0.0,"b'{""data"":""9a9961438bea8240000000""}'"
1582276828439,2020-02-21 06:20:28,0.0,"b'{""data"":""3333624308058340000000""}'"
1582275925515,2020-02-21 06:05:25,0.0,"b'{""data"":""cdcc62434ef18240000000""}'"
1582275023583,2020-02-21 05:50:23,0.0,"b'{""data"":""33b3624367fe8240000000""}'"
1582274122402,2020-02-21 05:35:22,0.0,"b'{""data"":""33b36243a8038340000000""}'"
1582273219472,2020-02-21 05:20:19,0.0,"b'{""data"":""333363437fdf8240000000""}'"
1582272316537,2020-02-21 05:05:16,0.0,"b'{""data"":""0000634348158340000000""}'"
1582271415940,2020-02-21 04:50:15,0.0,"b'{""data"":""0080634351e58240000000""}'"
1582270513423,2020-02-21 04:35:13,0.0,"b'{""data"":""cd4c6343d5f08240000000""}'"
1582269609764,2020-02-21 04:20:09,0.0,"b'{""data"":""cdcc6243ce038340000000""}'"
1582268707531,2020-02-21 04:05:07,0.0,"b'{""data"":""9a996243469e8240000000""}'"
1582268449579,2020-02-21 04:00:49,0.0,"b'{""data"":""000000003ac58140020200""}'"
1582267857092,2020-02-21 03:50:57,0.0,"b'{""data"":""cdcc624383ea8240000000""}'"
1582266955289,2020-02-21 03:35:55,0.0,"b'{""data"":""0080624331188340000000""}'"
1582266052032,2020-02-21 03:20:52,0.0,"b'{""data"":""9a19624386fb8240000000""}'"
1582265148580,2020-02-21 03:05:48,0.0,"b'{""data"":""6666614334248340000000""}'"
1582264245582,2020-02-21 02:50:45,0.0,"b'{""data"":""0000624352e78240000000""}'"
1582263342384,2020-02-21 02:35:42,0.0,"b'{""data"":""0000614303118340000000""}'"
1582262440373,2020-02-21 02:20:40,0.0,"b'{""data"":""000061435eeb8240000000""}'"
1582261538464,2020-02-21 02:05:38,0.0,"b'{""data"":""33336043f60d8340000000""}'"
1582260635526,2020-02-21 01:50:35,0.0,"b'{""data"":""00006043a9e28240000000""}'"
1582259733329,2020-02-21 01:35:33,0.0,"b'{""data"":""33335f43d6f58240000000""}'"
1582258831134,2020-02-21 01:20:31,0.0,"b'{""data"":""66665e434ce68240000000""}'"
1582257927351,2020-02-21 01:05:27,0.0,"b'{""data"":""cdcc5d43f2018340000000""}'"
1582257024347,2020-02-21 00:50:24,0.0,"b'{""data"":""9a19614392ea8240000000""}'"
1582256122373,2020-02-21 00:35:22,0.0,"b'{""data"":""cdcc6343c0f08240000000""}'"
1582255219856,2020-02-21 00:20:19,0.0,"b'{""data"":""0080624382ed8240000000""}'"
1582254317184,2020-02-21 00:05:17,0.0,"b'{""data"":""9a996243ace58240000000""}'"
1582253414355,2020-02-20 23:50:14,0.0,"b'{""data"":""cd4c614300f08240000000""}'"
1582252510609,2020-02-20 23:35:10,0.0,"b'{""data"":""9a99614310f28240000000""}'"
1582251607446,2020-02-20 23:20:07,0.0,"b'{""data"":""66666143a6e88240000000""}'"
1582250704598,2020-02-20 23:05:04,0.0,"b'{""data"":""00806043a45e8140000000""}'"
1582250450494,2020-02-20 23:00:50,0.0,"b'{""data"":""00000000747f8140020200""}'"
1582249888428,2020-02-20 22:51:28,0.0,"b'{""data"":""66666143b5d28240000000""}'"
1582248986398,2020-02-20 22:36:26,0.0,"b'{""data"":""00006243eedf8240000000""}'"
1582248084434,2020-02-20 22:21:24,0.0,"b'{""data"":""cdcc5e4376008340000000""}'"
1582247182297,2020-02-20 22:06:22,0.0,"b'{""data"":""9a19634370d98240000000""}'"
1582246280305,2020-02-20 21:51:20,0.0,"b'{""data"":""0000624304f38240000000""}'"
1582245378453,2020-02-20 21:36:18,0.0,"b'{""data"":""66e65e43ff0a8340000000""}'"
1582244478416,2020-02-20 21:21:18,0.0,"b'{""data"":""00805d43220a8340000000""}'"
1582242672275,2020-02-20 20:51:12,0.0,"b'{""data"":""66e65e4366f68240000000""}'"
1582241769278,2020-02-20 20:36:09,0.0,"b'{""data"":""33335e43c8018340000000""}'"
1582240866316,2020-02-20 20:21:06,0.0,"b'{""data"":""cd4c5f431a0f8340000000""}'"
1582239963593,2020-02-20 20:06:03,0.0,"b'{""data"":""9a196143b8258340000000""}'"
1582239061317,2020-02-20 19:51:01,0.0,"b'{""data"":""33b35f43de008340000000""}'"
1582238160116,2020-02-20 19:36:00,0.0,"b'{""data"":""00805f43c0ec8240000000""}'"
1582237256827,2020-02-20 19:20:56,0.0,"b'{""data"":""66666143d0da8240000000""}'"
1582236354933,2020-02-20 19:05:54,0.0,"b'{""data"":""cdcc6043f4fb8240000000""}'"
1582235452370,2020-02-20 18:50:52,0.0,"b'{""data"":""cdcc6143be298340000000""}'"
1582234550205,2020-02-20 18:35:50,0.0,"b'{""data"":""cd4c6043fae68240000000""}'"
1582233647169,2020-02-20 18:20:47,0.0,"b'{""data"":""9a195e43d4e18240000000""}'"
1582232744188,2020-02-20 18:05:44,0.0,"b'{""data"":""33b36143f0f38240000000""}'"
1582231841443,2020-02-20 17:50:41,0.0,"b'{""data"":""33b36143ac178340000000""}'"
1582230938153,2020-02-20 17:35:38,0.0,"b'{""data"":""9a995f43201a8340000000""}'"
1582230037054,2020-02-20 17:20:37,0.0,"b'{""data"":""33b35f4350188340000000""}'"
1582229134010,2020-02-20 17:05:34,0.0,"b'{""data"":""9a195f43b8f08240000000""}'"
1582228231126,2020-02-20 16:50:31,0.0,"b'{""data"":""33335f4378fa8240000000""}'"
1582227329166,2020-02-20 16:35:29,0.0,"b'{""data"":""0080604338fc8240000000""}'"
1582226426275,2020-02-20 16:20:26,0.0,"b'{""data"":""9a196043d0d18240000000""}'"
1582225523051,2020-02-20 16:05:23,0.0,"b'{""data"":""3333604386f48240000000""}'"
1582224620196,2020-02-20 15:50:20,0.0,"b'{""data"":""66665f435fde8240000000""}'"
1582223719788,2020-02-20 15:35:19,0.0,"b'{""data"":""33335e4348d78240000000""}'"
1582222815234,2020-02-20 15:20:15,0.0,"b'{""data"":""00805e4337188340000000""}'"
1582221913288,2020-02-20 15:05:13,0.0,"b'{""data"":""33b35d430a1d8340000000""}'"
1582221011554,2020-02-20 14:50:11,0.0,"b'{""data"":""66665e4363de8240000000""}'"
1582220108827,2020-02-20 14:35:08,0.0,"b'{""data"":""cdcc5a4380fb8240000000""}'"
1582219206211,2020-02-20 14:20:06,0.0,"b'{""data"":""cdcc59435aed8240000000""}'"
1582218304986,2020-02-20 14:05:04,0.0,"b'{""data"":""00005a43d2e68240000000""}'"
1582218049053,2020-02-20 14:00:49,0.0,"b'{""data"":""0000000044f18140020200""}'"
1582217432901,2020-02-20 13:50:32,0.0,"b'{""data"":""9a195943c4ee8240000000""}'"
1582216529093,2020-02-20 13:35:29,0.0,"b'{""data"":""cdcc5943c8128340000000""}'"
1582215626184,2020-02-20 13:20:26,0.0,"b'{""data"":""6666584391eb8240000000""}'"
1582214724027,2020-02-20 13:05:24,0.0,"b'{""data"":""9a995c43a6d98240000000""}'"
1582213821939,2020-02-20 12:50:21,0.0,"b'{""data"":""00805e430ae58240000000""}'"
1582212917953,2020-02-20 12:35:17,0.0,"b'{""data"":""33b35e43b00f8340000000""}'"
1582212015971,2020-02-20 12:20:15,0.0,"b'{""data"":""9a995b439a0c8340000000""}'"
1582211112991,2020-02-20 12:05:12,0.0,"b'{""data"":""00005f4344f48240000000""}'"
1582210211049,2020-02-20 11:50:11,0.0,"b'{""data"":""9a195d43fcf28240000000""}'"
1582209308991,2020-02-20 11:35:08,0.0,"b'{""data"":""cdcc5e432c008340000000""}'"
1582208407066,2020-02-20 11:20:07,0.0,"b'{""data"":""33b35d43ce068340000000""}'"
1582207504434,2020-02-20 11:05:04,0.0,"b'{""data"":""cd4c5f433ae98240000000""}'"
1582207250515,2020-02-20 11:00:50,0.0,"b'{""data"":""00000000cebc8140020200""}'"
1582206632000,2020-02-20 10:50:32,0.0,"b'{""data"":""00006143442a8340000000""}'"
1582205730782,2020-02-20 10:35:30,0.0,"b'{""data"":""9a996143390f8340000000""}'"
1582204826877,2020-02-20 10:20:26,0.0,"b'{""data"":""66665e4375f78240000000""}'"
1582203925404,2020-02-20 10:05:25,0.0,"b'{""data"":""cd4c614355088340000000""}'"
1582203023042,2020-02-20 09:50:23,0.0,"b'{""data"":""9a195f432c128340000000""}'"
1582202119911,2020-02-20 09:35:19,0.0,"b'{""data"":""00006043a4f88240000000""}'"
1582201216914,2020-02-20 09:20:16,0.0,"b'{""data"":""66e660432a088340000000""}'"
1582200314905,2020-02-20 09:05:14,0.0,"b'{""data"":""66e6614386e28240000000""}'"
1582199411954,2020-02-20 08:50:11,0.0,"b'{""data"":""33336343eae78240000000""}'"
1582198509834,2020-02-20 08:35:09,0.0,"b'{""data"":""cdcc604398e68240000000""}'"
1582197607902,2020-02-20 08:20:07,0.0,"b'{""data"":""66e66243d8508340000000""}'"
1582196705643,2020-02-20 08:05:05,0.0,"b'{""data"":""33b36043b8d38240000000""}'"
1582196451192,2020-02-20 08:00:51,0.0,"b'{""data"":""00000000c7a68140020200""}'"
1582195885888,2020-02-20 07:51:25,0.0,"b'{""data"":""9a1962436e138340000000""}'"
1582194983879,2020-02-20 07:36:23,0.0,"b'{""data"":""cdcc6243d9d88240000000""}'"
1582194081256,2020-02-20 07:21:21,0.0,"b'{""data"":""66e662432ffc8240000000""}'"
1582193178699,2020-02-20 07:06:18,0.0,"b'{""data"":""3333614315fb8240000000""}'"
1582192274942,2020-02-20 06:51:14,0.0,"b'{""data"":""9a19614362dd8240000000""}'"
1582191371798,2020-02-20 06:36:11,0.0,"b'{""data"":""9a996043a6da8240000000""}'"
1582190470068,2020-02-20 06:21:10,0.0,"b'{""data"":""cdcc614366d98240000000""}'"
1582189566878,2020-02-20 06:06:06,0.0,"b'{""data"":""cd4c624352ee8240000000""}'"
1582188664168,2020-02-20 05:51:04,0.0,"b'{""data"":""0080624372f58240000000""}'"
1582187760956,2020-02-20 05:36:00,0.0,"b'{""data"":""9a196343b9008340000000""}'"
1582186859665,2020-02-20 05:20:59,0.0,"b'{""data"":""9a99634329058340000000""}'"
1582185956798,2020-02-20 05:05:56,0.0,"b'{""data"":""333363433fda8240000000""}'"
1582185055592,2020-02-20 04:50:55,0.0,"b'{""data"":""cd4c6343bccf8240000000""}'"
1582184150817,2020-02-20 04:35:50,0.0,"b'{""data"":""00006343e1fa8240000000""}'"
1582183249647,2020-02-20 04:20:49,0.0,"b'{""data"":""cdcc6243fef78240000000""}'"
1582182345858,2020-02-20 04:05:45,0.0,"b'{""data"":""9a99624336298340000000""}'"
1582181443721,2020-02-20 03:50:43,0.0,"b'{""data"":""9a9963438ee48240000000""}'"
1582180540943,2020-02-20 03:35:40,0.0,"b'{""data"":""cdcc62432edd8240000000""}'"
1582179639559,2020-02-20 03:20:39,0.0,"b'{""data"":""9a1963434ef58240000000""}'"
1582178736757,2020-02-20 03:05:36,0.0,"b'{""data"":""9a19624319dd8240000000""}'"
1582177834798,2020-02-20 02:50:34,0.0,"b'{""data"":""9a196243b0f48240000000""}'"
1582176932709,2020-02-20 02:35:32,0.0,"b'{""data"":""9a996343acdc8240000000""}'"
1582176029833,2020-02-20 02:20:29,0.0,"b'{""data"":""cdcc6243c2f78240000000""}'"
1582175127853,2020-02-20 02:05:27,0.0,"b'{""data"":""00006243be078340000000""}'"
1582174224811,2020-02-20 01:50:24,0.0,"b'{""data"":""33b36143ce038340000000""}'"
1582173321761,2020-02-20 01:35:21,0.0,"b'{""data"":""9a9961438cfc8240000000""}'"
1582172419800,2020-02-20 01:20:19,0.0,"b'{""data"":""33b36043f9f58240000000""}'"
1582171516772,2020-02-20 01:05:16,0.0,"b'{""data"":""33335f4367f38240000000""}'"
1582170615617,2020-02-20 00:50:15,0.0,"b'{""data"":""cdcc634308de8240000000""}'"
1582169712669,2020-02-20 00:35:12,0.0,"b'{""data"":""00806343b6178340000000""}'"
1582168809742,2020-02-20 00:20:09,0.0,"b'{""data"":""000062436fee8240000000""}'"
1582167907425,2020-02-20 00:05:07,0.0,"b'{""data"":""9a1961431ce28240000000""}'"
1582167649690,2020-02-20 00:00:49,0.0,"b'{""data"":""00000000ba9b8140020200""}'"
1582167116704,2020-02-19 23:51:56,0.0,"b'{""data"":""66666143d6ff8240000000""}'"
1582166213837,2020-02-19 23:36:53,0.0,"b'{""data"":""cdcc6043bcef8240000000""}'"
1582165311893,2020-02-19 23:21:51,0.0,"b'{""data"":""66e65f43b2f88240000000""}'"
1582164409646,2020-02-19 23:06:49,0.0,"b'{""data"":""3333604355d28240000000""}'"
1582163506719,2020-02-19 22:51:46,0.0,"b'{""data"":""33335f4350f88240000000""}'"
1582162604703,2020-02-19 22:36:44,0.0,"b'{""data"":""cd4c624349fa8240000000""}'"
1582161700671,2020-02-19 22:21:40,0.0,"b'{""data"":""33b36043a5f08240000000""}'"
1582160798575,2020-02-19 22:06:38,0.0,"b'{""data"":""00006143e2f28240000000""}'"
1582159896641,2020-02-19 21:51:36,0.0,"b'{""data"":""00006243ea028340000000""}'"
1582158994741,2020-02-19 21:36:34,0.0,"b'{""data"":""9a196043480a8340000000""}'"
1582158091582,2020-02-19 21:21:31,0.0,"b'{""data"":""cdcc5f43d2fb8240000000""}'"
1582157190323,2020-02-19 21:06:30,0.0,"b'{""data"":""33335d43b5fb8240000000""}'"
1582156286705,2020-02-19 20:51:26,0.0,"b'{""data"":""cd4c5d4310f28240000000""}'"
1582155383455,2020-02-19 20:36:23,0.0,"b'{""data"":""00005d43b2c58240000000""}'"
1582154481751,2020-02-19 20:21:21,0.0,"b'{""data"":""9a995e4369ea8240000000""}'"
1582153580312,2020-02-19 20:06:20,0.0,"b'{""data"":""cdcc6043800c8340000000""}'"
1582152676620,2020-02-19 19:51:16,0.0,"b'{""data"":""cd4c6043060d8340000000""}'"
1582151773667,2020-02-19 19:36:13,0.0,"b'{""data"":""9a195f4341ed8240000000""}'"
1582150872371,2020-02-19 19:21:12,0.0,"b'{""data"":""0000604380f68240000000""}'"
1582149968780,2020-02-19 19:06:08,0.0,"b'{""data"":""00805e438a108340000000""}'"
1582149064612,2020-02-19 18:51:04,0.0,"b'{""data"":""cdcc5d43281d8340000000""}'"
1582148161460,2020-02-19 18:36:01,0.0,"b'{""data"":""33b35d4350cc8240000000""}'"
1582147258642,2020-02-19 18:20:58,0.0,"b'{""data"":""66e65e43f70e8340000000""}'"
1582146355737,2020-02-19 18:05:55,0.0,"b'{""data"":""6666624397e98240000000""}'"
1582145655550,2020-02-19 17:54:15,0.0,"b'{""data"":""9a996143b31f8340000000""}'"
1582144550663,2020-02-19 17:35:50,0.0,"b'{""data"":""9a9961433e0b8340000000""}'"
1582143649199,2020-02-19 17:20:49,0.0,"b'{""data"":""9a19624336038340000000""}'"
1582142746423,2020-02-19 17:05:46,0.0,"b'{""data"":""cdcc61436def8240000000""}'"
1582141842523,2020-02-19 16:50:42,0.0,"b'{""data"":""33336043e9ff8240000000""}'"
1582140941143,2020-02-19 16:35:41,0.0,"b'{""data"":""33b36143f8198340000000""}'"
1582140037551,2020-02-19 16:20:37,0.0,"b'{""data"":""33b36043e6fc8240000000""}'"
1582138232379,2020-02-19 15:50:32,0.0,"b'{""data"":""00006143e2fa8240000000""}'"
1582137331591,2020-02-19 15:35:31,0.0,"b'{""data"":""666660434aff8240000000""}'"
1582136427518,2020-02-19 15:20:27,0.0,"b'{""data"":""9a1961437af68240000000""}'"
1582135526451,2020-02-19 15:05:26,0.0,"b'{""data"":""9a996143c6178340000000""}'"
1582134623483,2020-02-19 14:50:23,0.0,"b'{""data"":""66e661439dfd8240000000""}'"
1582133722241,2020-02-19 14:35:22,0.0,"b'{""data"":""9a9961437e098340000000""}'"
1582132818417,2020-02-19 14:20:18,0.0,"b'{""data"":""66e65e43fed18240000000""}'"
1582131915573,2020-02-19 14:05:15,0.0,"b'{""data"":""66e65f43d2fd8240000000""}'"
1582131014293,2020-02-19 13:50:14,0.0,"b'{""data"":""66665d4345ec8240000000""}'"
1582130110430,2020-02-19 13:35:10,0.0,"b'{""data"":""66e65e43d3158340000000""}'"
1582129207582,2020-02-19 13:20:07,0.0,"b'{""data"":""00805e43f8ff8240000000""}'"
1582128304862,2020-02-19 13:05:04,0.0,"b'{""data"":""6666604394ca8240000000""}'"
1582128049877,2020-02-19 13:00:49,0.0,"b'{""data"":""0000000094ae8140020200""}'"
1582127414516,2020-02-19 12:50:14,0.0,"b'{""data"":""33b35f43920a8340000000""}'"
1582126511323,2020-02-19 12:35:11,0.0,"b'{""data"":""66e65e4316178340000000""}'"
1582125609608,2020-02-19 12:20:09,0.0,"b'{""data"":""66665f43cff28240000000""}'"
1582124706782,2020-02-19 12:05:06,0.0,"b'{""data"":""00006143d6768240000000""}'"
1582124478694,2020-02-19 12:01:18,0.0,"b'{""data"":""00000000bb7e8140020200""}'"
1582123868341,2020-02-19 11:51:08,0.0,"b'{""data"":""6666624366108340000000""}'"
1582122966233,2020-02-19 11:36:06,0.0,"b'{""data"":""cd4c6143b4f78240000000""}'"
1582122062303,2020-02-19 11:21:02,0.0,"b'{""data"":""0000634337108340000000""}'"
1582121160320,2020-02-19 11:06:00,0.0,"b'{""data"":""9a99634380f68240000000""}'"
1582120256303,2020-02-19 10:50:56,0.0,"b'{""data"":""cd4c63431fea8240000000""}'"
1582119354296,2020-02-19 10:35:54,0.0,"b'{""data"":""66e66143f6fb8240000000""}'"
1582118452249,2020-02-19 10:20:52,0.0,"b'{""data"":""cdcc624398df8240000000""}'"
1582117548372,2020-02-19 10:05:48,0.0,"b'{""data"":""66e66243a4f88240000000""}'"
1582116646611,2020-02-19 09:50:46,0.0,"b'{""data"":""9a9962439f1f8340000000""}'"
1582115742529,2020-02-19 09:35:42,0.0,"b'{""data"":""9a1962437eee8240000000""}'"
1582114840276,2020-02-19 09:20:40,0.0,"b'{""data"":""9a99624340128340000000""}'"
1582113938226,2020-02-19 09:05:38,0.0,"b'{""data"":""cd4c6243b4ee8240000000""}'"
1582113036294,2020-02-19 08:50:36,0.0,"b'{""data"":""9a1963438af38240000000""}'"
1582112135102,2020-02-19 08:35:35,0.0,"b'{""data"":""66e66143a80d8340000000""}'"
1582111232179,2020-02-19 08:20:32,0.0,"b'{""data"":""9a9960436a038340000000""}'"
1582110329168,2020-02-19 08:05:29,0.0,"b'{""data"":""0000614369058340000000""}'"
1582109427188,2020-02-19 07:50:27,0.0,"b'{""data"":""66e661434ade8240000000""}'"
1582108524378,2020-02-19 07:35:24,0.0,"b'{""data"":""66666243eeee8240000000""}'"
1582107621379,2020-02-19 07:20:21,0.0,"b'{""data"":""cd4c634385fb8240000000""}'"
1582106718120,2020-02-19 07:05:18,0.0,"b'{""data"":""cd4c614384f48240000000""}'"
1582105816338,2020-02-19 06:50:16,0.0,"b'{""data"":""cdcc60435dfd8240000000""}'"
1582104913262,2020-02-19 06:35:13,0.0,"b'{""data"":""0080614364fe8240000000""}'"
1582104010216,2020-02-19 06:20:10,0.0,"b'{""data"":""33336143defb8240000000""}'"
1582103107335,2020-02-19 06:05:07,0.0,"b'{""data"":""333361431ccc8240000000""}'"
1582102851665,2020-02-19 06:00:51,0.0,"b'{""data"":""0000000059c38140020200""}'"
1582102215256,2020-02-19 05:50:15,0.0,"b'{""data"":""66e661437ae58240000000""}'"
1582101312323,2020-02-19 05:35:12,0.0,"b'{""data"":""3333624392068340000000""}'"
1582100410230,2020-02-19 05:20:10,0.0,"b'{""data"":""66e66243a3fc8240000000""}'"
1582099507291,2020-02-19 05:05:07,0.0,"b'{""data"":""cd4c634315c98240000000""}'"
1582099251795,2020-02-19 05:00:51,0.0,"b'{""data"":""0000000084b08140020200""}'"
1582098651488,2020-02-19 04:50:51,0.0,"b'{""data"":""6666624391f68240000000""}'"
1582097748156,2020-02-19 04:35:48,0.0,"b'{""data"":""008062439bff8240000000""}'"
1582096845324,2020-02-19 04:20:45,0.0,"b'{""data"":""9a9962432dee8240000000""}'"
1582095942364,2020-02-19 04:05:42,0.0,"b'{""data"":""6666644370ef8240000000""}'"
1582095040031,2020-02-19 03:50:40,0.0,"b'{""data"":""66e6634368008340000000""}'"
1582094138042,2020-02-19 03:35:38,0.0,"b'{""data"":""33b36343c3f28240000000""}'"
1582093236300,2020-02-19 03:20:36,0.0,"b'{""data"":""33b36243b0de8240000000""}'"
1582092333235,2020-02-19 03:05:33,0.0,"b'{""data"":""00006643b8098340000000""}'"
1582091431144,2020-02-19 02:50:31,0.0,"b'{""data"":""00006643d7fb8240000000""}'"
1582090529003,2020-02-19 02:35:29,0.0,"b'{""data"":""9a99654300d08240000000""}'"
1582089626034,2020-02-19 02:20:26,0.0,"b'{""data"":""33b36443b6288340000000""}'"
1582088724106,2020-02-19 02:05:24,0.0,"b'{""data"":""cdcc6343b9f58240000000""}'"
1582087822059,2020-02-19 01:50:22,0.0,"b'{""data"":""6666644302d38240000000""}'"
1582086920144,2020-02-19 01:35:20,0.0,"b'{""data"":""66e663431af78240000000""}'"
1582086018030,2020-02-19 01:20:18,0.0,"b'{""data"":""00806343dc168340000000""}'"
1582085117064,2020-02-19 01:05:17,0.0,"b'{""data"":""cdcc614352f48240000000""}'"
1582084214059,2020-02-19 00:50:14,0.0,"b'{""data"":""cdcc60430a0d8340000000""}'"
1582083312055,2020-02-19 00:35:12,0.0,"b'{""data"":""3333614366e78240000000""}'"
1582082409066,2020-02-19 00:20:09,0.0,"b'{""data"":""9a9960439ef68240000000""}'"
1582081506377,2020-02-19 00:05:06,0.0,"b'{""data"":""66666043a6ba8240000000""}'"
1582081255380,2020-02-19 00:00:55,0.0,"b'{""data"":""000000007e9e8140020200""}'"
1582080615247,2020-02-18 23:50:15,0.0,"b'{""data"":""66e65f4363048340000000""}'"
1582079712198,2020-02-18 23:35:12,0.0,"b'{""data"":""00005d4352f38240000000""}'"
1582078810220,2020-02-18 23:20:10,0.0,"b'{""data"":""66665c4396fa8240000000""}'"
1582077907597,2020-02-18 23:05:07,0.0,"b'{""data"":""9a995d43c7e28240000000""}'"
1582077652645,2020-02-18 23:00:52,0.0,"b'{""data"":""00000000aecb8140020200""}'"
1582077014011,2020-02-18 22:50:14,0.0,"b'{""data"":""cd4c6043120b8340000000""}'"
1582076112037,2020-02-18 22:35:12,0.0,"b'{""data"":""9a195f43bff78240000000""}'"
1582075209884,2020-02-18 22:20:09,0.0,"b'{""data"":""000061438ff48240000000""}'"
1582074307322,2020-02-18 22:05:07,0.0,"b'{""data"":""9a996043c8d38240000000""}'"
1582074053079,2020-02-18 22:00:53,0.0,"b'{""data"":""00000000a9718140020200""}'"
1582073413120,2020-02-18 21:50:13,0.0,"b'{""data"":""00805e4398f68240000000""}'"
1582072511110,2020-02-18 21:35:11,0.0,"b'{""data"":""00005f4318028340000000""}'"
1582071608001,2020-02-18 21:20:08,0.0,"b'{""data"":""00005f43afff8240000000""}'"
1582070705912,2020-02-18 21:05:05,0.0,"b'{""data"":""33b35f4386ef8240000000""}'"
1582070451812,2020-02-18 21:00:51,0.0,"b'{""data"":""000000006ea08140020200""}'"
1582069981973,2020-02-18 20:53:01,0.0,"b'{""data"":""66e65d4377e28240000000""}'"
1582069079850,2020-02-18 20:37:59,0.0,"b'{""data"":""9a996043d1eb8240000000""}'"
1582068178762,2020-02-18 20:22:58,0.0,"b'{""data"":""00806343de958240000000""}'"
1582067276698,2020-02-18 20:07:56,0.0,"b'{""data"":""cdcc6343bff08240000000""}'"
1582066372933,2020-02-18 19:52:52,0.0,"b'{""data"":""666662435cdb8240000000""}'"
1582065470928,2020-02-18 19:37:50,0.0,"b'{""data"":""33b3624360f28240000000""}'"
1582064568824,2020-02-18 19:22:48,0.0,"b'{""data"":""9a196243befe8240000000""}'"
1582063666715,2020-02-18 19:07:46,0.0,"b'{""data"":""008061438e078340000000""}'"
1582062764654,2020-02-18 18:52:44,0.0,"b'{""data"":""33b360439afe8240000000""}'"
1582061861014,2020-02-18 18:37:41,0.0,"b'{""data"":""cdcc60431ee98240000000""}'"
1582060957922,2020-02-18 18:22:37,0.0,"b'{""data"":""33336043510e8340000000""}'"
1582060055988,2020-02-18 18:07:35,0.0,"b'{""data"":""9a196243d5fc8240000000""}'"
1582059152011,2020-02-18 17:52:32,0.0,"b'{""data"":""cd4c6043821f8340000000""}'"
1582058249796,2020-02-18 17:37:29,0.0,"b'{""data"":""666662431afb8240000000""}'"
1582057347083,2020-02-18 17:22:27,0.0,"b'{""data"":""9a99604310f78240000000""}'"
1582056443811,2020-02-18 17:07:23,0.0,"b'{""data"":""9a19604372038340000000""}'"
1582055541916,2020-02-18 16:52:21,0.0,"b'{""data"":""0080604348278340000000""}'"
1582054638847,2020-02-18 16:37:18,0.0,"b'{""data"":""66e65f43c4058340000000""}'"
1582053736792,2020-02-18 16:22:16,0.0,"b'{""data"":""9a1962432eff8240000000""}'"
1582052835486,2020-02-18 16:07:15,0.0,"b'{""data"":""66e65f43251c8340000000""}'"
1582051931803,2020-02-18 15:52:11,0.0,"b'{""data"":""66e65f43d0e78240000000""}'"
1582051028759,2020-02-18 15:37:08,0.0,"b'{""data"":""cd4c6043f9038340000000""}'"
1582050125360,2020-02-18 15:22:05,0.0,"b'{""data"":""66e65e43f1cf8240000000""}'"
1582049221956,2020-02-18 15:07:01,0.0,"b'{""data"":""33b35f4338088340000000""}'"
1582048318919,2020-02-18 14:51:58,0.0,"b'{""data"":""cdcc5f4338ff8240000000""}'"
1582047416617,2020-02-18 14:36:56,0.0,"b'{""data"":""66e6604388fd8240000000""}'"
1582046513780,2020-02-18 14:21:53,0.0,"b'{""data"":""9a995d43daef8240000000""}'"
1582045611451,2020-02-18 14:06:51,0.0,"b'{""data"":""66e65e4312cc8240000000""}'"
1582044707735,2020-02-18 13:51:47,0.0,"b'{""data"":""cdcc5c43d8ab8240000000""}'"
1582043804725,2020-02-18 13:36:44,0.0,"b'{""data"":""33b35e4339e38240000000""}'"
1582042902076,2020-02-18 13:21:42,0.0,"b'{""data"":""9a195c43dde98240000000""}'"
1582041998868,2020-02-18 13:06:38,0.0,"b'{""data"":""33336043371c8340000000""}'"
1582041096570,2020-02-18 12:51:36,0.0,"b'{""data"":""cd4c5f439e168340000000""}'"
1582040193903,2020-02-18 12:36:33,0.0,"b'{""data"":""66665f431af18240000000""}'"
1582039291717,2020-02-18 12:21:31,0.0,"b'{""data"":""66665f4382f58240000000""}'"
1582038388838,2020-02-18 12:06:28,0.0,"b'{""data"":""00005f4374058340000000""}'"
1582037485817,2020-02-18 11:51:25,0.0,"b'{""data"":""9a195f4319f38240000000""}'"
1582036582598,2020-02-18 11:36:22,0.0,"b'{""data"":""33b360437a0b8340000000""}'"
1582035679601,2020-02-18 11:21:19,0.0,"b'{""data"":""9a19604366ef8240000000""}'"
1582034777809,2020-02-18 11:06:17,0.0,"b'{""data"":""66e66043b8078340000000""}'"
1582033875644,2020-02-18 10:51:15,0.0,"b'{""data"":""cd4c6243a2ee8240000000""}'"
1582032972697,2020-02-18 10:36:12,0.0,"b'{""data"":""66e6604330f08240000000""}'"
1582032069693,2020-02-18 10:21:09,0.0,"b'{""data"":""0000614380178340000000""}'"
1582031167424,2020-02-18 10:06:07,0.0,"b'{""data"":""00006243601b8340000000""}'"
1582030263620,2020-02-18 09:51:03,0.0,"b'{""data"":""cdcc6243e1f38240000000""}'"
1582029360741,2020-02-18 09:36:00,0.0,"b'{""data"":""cd4c6343bbfb8240000000""}'"
